time,epoch,lr,train_loss,Train_OA,Val_OA
07-05-23:01,1,0.0005934449357921196,0.7009,0.7806,0.779
07-05-23:01,1,0.0005999743008423749,0.7447,0.8376,0.8455
07-05-23:01,1,0.00032356537494548167,0.5467,0.8491,0.8631
07-05-23:01,1,4.392748964348417e-06,0.5378,0.8742,0.8747
07-05-23:01,1,0.0005380122014871617,0.5731,0.8642,0.8305
07-05-23:01,1,0.00035276361009190833,0.6472,0.8749,0.8519
